mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.16080770492553711,0.017994300948409696,0.017830753326416017,0.0005906440350219756,10,100,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.2927772045135498,0.004923467303425286,0.032519960403442384,0.0005958143278188191,10,200,"{'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.44707798957824707,0.006956010533327575,0.04820795059204101,0.0006443051384154278,10,300,"{'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
0.15500903129577637,0.0028766887009144524,0.017687559127807617,0.0002551011949180314,20,100,"{'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.3033588409423828,0.00748725306305224,0.03329010009765625,0.0004154775604883648,20,200,"{'classifier__max_depth': 20, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.4520888805389404,0.003254101323945378,0.048458290100097653,0.0006235399966464665,20,300,"{'classifier__max_depth': 20, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
0.15332479476928712,0.004284253268150792,0.017908143997192382,0.0008719999272118292,,100,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.29412269592285156,0.003747528298644619,0.03236918449401856,0.000368186297088361,,200,"{'classifier__max_depth': None, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.4606963634490967,0.012679681382296039,0.04919905662536621,0.001371548530659272,,300,"{'classifier__max_depth': None, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
